Delivery Start (CET);Delivery End (CET);BE Price (EUR)
06.07.2022 15:00:00;06.07.2022 16:00:00;276.12
06.07.2022 16:00:00;06.07.2022 17:00:00;261.65
06.07.2022 17:00:00;06.07.2022 18:00:00;298.17
06.07.2022 18:00:00;06.07.2022 19:00:00;345.99
06.07.2022 19:00:00;06.07.2022 20:00:00;390.2
06.07.2022 20:00:00;06.07.2022 21:00:00;400
06.07.2022 21:00:00;06.07.2022 22:00:00;385.77
06.07.2022 22:00:00;06.07.2022 23:00:00;404.62
06.07.2022 23:00:00;07.07.2022 00:00:00;339.57
07.07.2022 00:00:00;07.07.2022 01:00:00;328.24
07.07.2022 01:00:00;07.07.2022 02:00:00;272.14
07.07.2022 02:00:00;07.07.2022 03:00:00;261.35
07.07.2022 03:00:00;07.07.2022 04:00:00;232.43
07.07.2022 04:00:00;07.07.2022 05:00:00;231.25
07.07.2022 05:00:00;07.07.2022 06:00:00;225.88
07.07.2022 06:00:00;07.07.2022 07:00:00;268.51
07.07.2022 07:00:00;07.07.2022 08:00:00;324.17
07.07.2022 08:00:00;07.07.2022 09:00:00;343.44
07.07.2022 09:00:00;07.07.2022 10:00:00;314.75
07.07.2022 10:00:00;07.07.2022 11:00:00;295.93
07.07.2022 11:00:00;07.07.2022 12:00:00;286.11
07.07.2022 12:00:00;07.07.2022 13:00:00;266.14
07.07.2022 13:00:00;07.07.2022 14:00:00;268.92
07.07.2022 14:00:00;07.07.2022 15:00:00;259.37
07.07.2022 15:00:00;07.07.2022 16:00:00;249.13
07.07.2022 16:00:00;07.07.2022 17:00:00;230.86
07.07.2022 17:00:00;07.07.2022 18:00:00;247.12
07.07.2022 18:00:00;07.07.2022 19:00:00;311.66
07.07.2022 19:00:00;07.07.2022 20:00:00;313.48
07.07.2022 20:00:00;07.07.2022 21:00:00;341.5
07.07.2022 21:00:00;07.07.2022 22:00:00;349.75
07.07.2022 22:00:00;07.07.2022 23:00:00;353.32
07.07.2022 23:00:00;08.07.2022 00:00:00;335.31
08.07.2022 00:00:00;08.07.2022 01:00:00;360.06
08.07.2022 01:00:00;08.07.2022 02:00:00;306.99
08.07.2022 02:00:00;08.07.2022 03:00:00;291.6
08.07.2022 03:00:00;08.07.2022 04:00:00;271.65
08.07.2022 04:00:00;08.07.2022 05:00:00;251.72
08.07.2022 05:00:00;08.07.2022 06:00:00;292.2
08.07.2022 06:00:00;08.07.2022 07:00:00;388.29
08.07.2022 07:00:00;08.07.2022 08:00:00;443.74
08.07.2022 08:00:00;08.07.2022 09:00:00;436.11
08.07.2022 09:00:00;08.07.2022 10:00:00;405.01
08.07.2022 10:00:00;08.07.2022 11:00:00;372.72
08.07.2022 11:00:00;08.07.2022 12:00:00;335.84
08.07.2022 12:00:00;08.07.2022 13:00:00;294.83
08.07.2022 13:00:00;08.07.2022 14:00:00;307.72
08.07.2022 14:00:00;08.07.2022 15:00:00;316.65
08.07.2022 15:00:00;08.07.2022 16:00:00;283.73
08.07.2022 16:00:00;08.07.2022 17:00:00;279.85
08.07.2022 17:00:00;08.07.2022 18:00:00;317
08.07.2022 18:00:00;08.07.2022 19:00:00;368.51
08.07.2022 19:00:00;08.07.2022 20:00:00;416.35
08.07.2022 20:00:00;08.07.2022 21:00:00;433.85
08.07.2022 21:00:00;08.07.2022 22:00:00;432.18
08.07.2022 22:00:00;08.07.2022 23:00:00;432.38
08.07.2022 23:00:00;09.07.2022 00:00:00;395.53
09.07.2022 00:00:00;09.07.2022 01:00:00;350
09.07.2022 01:00:00;09.07.2022 02:00:00;290.3
09.07.2022 02:00:00;09.07.2022 03:00:00;302.99
09.07.2022 03:00:00;09.07.2022 04:00:00;306.13
09.07.2022 04:00:00;09.07.2022 05:00:00;279.16
09.07.2022 05:00:00;09.07.2022 06:00:00;282.15
09.07.2022 06:00:00;09.07.2022 07:00:00;246.51
09.07.2022 07:00:00;09.07.2022 08:00:00;282.42
09.07.2022 08:00:00;09.07.2022 09:00:00;248.12
09.07.2022 09:00:00;09.07.2022 10:00:00;256.76
09.07.2022 10:00:00;09.07.2022 11:00:00;222
09.07.2022 11:00:00;09.07.2022 12:00:00;204.2
09.07.2022 12:00:00;09.07.2022 13:00:00;207.75
09.07.2022 13:00:00;09.07.2022 14:00:00;194.22
09.07.2022 14:00:00;09.07.2022 15:00:00;142.85
09.07.2022 15:00:00;09.07.2022 16:00:00;134.75
09.07.2022 16:00:00;09.07.2022 17:00:00;138.81
09.07.2022 17:00:00;09.07.2022 18:00:00;192.61
09.07.2022 18:00:00;09.07.2022 19:00:00;193.57
09.07.2022 19:00:00;09.07.2022 20:00:00;249.93
09.07.2022 20:00:00;09.07.2022 21:00:00;283.76
09.07.2022 21:00:00;09.07.2022 22:00:00;279.22
09.07.2022 22:00:00;09.07.2022 23:00:00;300.92
09.07.2022 23:00:00;10.07.2022 00:00:00;291.51
10.07.2022 00:00:00;10.07.2022 01:00:00;226.87
10.07.2022 01:00:00;10.07.2022 02:00:00;193.42
10.07.2022 02:00:00;10.07.2022 03:00:00;195.18
10.07.2022 03:00:00;10.07.2022 04:00:00;151.33
10.07.2022 04:00:00;10.07.2022 05:00:00;154.19
10.07.2022 05:00:00;10.07.2022 06:00:00;141.58
10.07.2022 06:00:00;10.07.2022 07:00:00;144.69
10.07.2022 07:00:00;10.07.2022 08:00:00;148.64
10.07.2022 08:00:00;10.07.2022 09:00:00;106.52
10.07.2022 09:00:00;10.07.2022 10:00:00;115.1
10.07.2022 10:00:00;10.07.2022 11:00:00;127.31
10.07.2022 11:00:00;10.07.2022 12:00:00;100
10.07.2022 12:00:00;10.07.2022 13:00:00;220
10.07.2022 13:00:00;10.07.2022 14:00:00;158
10.07.2022 14:00:00;10.07.2022 15:00:00;167.2
10.07.2022 15:00:00;10.07.2022 16:00:00;136.6
10.07.2022 16:00:00;10.07.2022 17:00:00;101.15
10.07.2022 17:00:00;10.07.2022 18:00:00;180
10.07.2022 18:00:00;10.07.2022 19:00:00;241.83
10.07.2022 19:00:00;10.07.2022 20:00:00;322.13
10.07.2022 20:00:00;10.07.2022 21:00:00;369.9
10.07.2022 21:00:00;10.07.2022 22:00:00;378.07
10.07.2022 22:00:00;10.07.2022 23:00:00;390.02
10.07.2022 23:00:00;11.07.2022 00:00:00;371.71
11.07.2022 00:00:00;11.07.2022 01:00:00;320.08
11.07.2022 01:00:00;11.07.2022 02:00:00;277.99
11.07.2022 02:00:00;11.07.2022 03:00:00;275.87
11.07.2022 03:00:00;11.07.2022 04:00:00;269.19
11.07.2022 04:00:00;11.07.2022 05:00:00;272.05
11.07.2022 05:00:00;11.07.2022 06:00:00;298
11.07.2022 06:00:00;11.07.2022 07:00:00;395.95
11.07.2022 07:00:00;11.07.2022 08:00:00;415.08
11.07.2022 08:00:00;11.07.2022 09:00:00;433.97
11.07.2022 09:00:00;11.07.2022 10:00:00;416.21
11.07.2022 10:00:00;11.07.2022 11:00:00;404.95
11.07.2022 11:00:00;11.07.2022 12:00:00;396.9
11.07.2022 12:00:00;11.07.2022 13:00:00;358
11.07.2022 13:00:00;11.07.2022 14:00:00;363
11.07.2022 14:00:00;11.07.2022 15:00:00;328.65
11.07.2022 15:00:00;11.07.2022 16:00:00;290.77
11.07.2022 16:00:00;11.07.2022 17:00:00;260.39
11.07.2022 17:00:00;11.07.2022 18:00:00;329.3
11.07.2022 18:00:00;11.07.2022 19:00:00;403.36
11.07.2022 19:00:00;11.07.2022 20:00:00;458.03
11.07.2022 20:00:00;11.07.2022 21:00:00;469.9
11.07.2022 21:00:00;11.07.2022 22:00:00;452.12
11.07.2022 22:00:00;11.07.2022 23:00:00;450.05
11.07.2022 23:00:00;12.07.2022 00:00:00;419.15
12.07.2022 00:00:00;12.07.2022 01:00:00;395.49
12.07.2022 01:00:00;12.07.2022 02:00:00;349.57
12.07.2022 02:00:00;12.07.2022 03:00:00;330.04
12.07.2022 03:00:00;12.07.2022 04:00:00;331.5
12.07.2022 04:00:00;12.07.2022 05:00:00;334.34
12.07.2022 05:00:00;12.07.2022 06:00:00;362.1
12.07.2022 06:00:00;12.07.2022 07:00:00;419.64
12.07.2022 07:00:00;12.07.2022 08:00:00;453.66
12.07.2022 08:00:00;12.07.2022 09:00:00;448.9
12.07.2022 09:00:00;12.07.2022 10:00:00;302.87
12.07.2022 10:00:00;12.07.2022 11:00:00;316.09
12.07.2022 11:00:00;12.07.2022 12:00:00;329.28
12.07.2022 12:00:00;12.07.2022 13:00:00;281.44
12.07.2022 13:00:00;12.07.2022 14:00:00;331.9
12.07.2022 14:00:00;12.07.2022 15:00:00;315.47
12.07.2022 15:00:00;12.07.2022 16:00:00;320
12.07.2022 16:00:00;12.07.2022 17:00:00;336.45
12.07.2022 17:00:00;12.07.2022 18:00:00;399.94
12.07.2022 18:00:00;12.07.2022 19:00:00;423.64
12.07.2022 19:00:00;12.07.2022 20:00:00;447.1
12.07.2022 20:00:00;12.07.2022 21:00:00;504.32
12.07.2022 21:00:00;12.07.2022 22:00:00;480
12.07.2022 22:00:00;12.07.2022 23:00:00;467.35
12.07.2022 23:00:00;13.07.2022 00:00:00;400
13.07.2022 00:00:00;13.07.2022 01:00:00;416.05
13.07.2022 01:00:00;13.07.2022 02:00:00;365.61
13.07.2022 02:00:00;13.07.2022 03:00:00;323.37
13.07.2022 03:00:00;13.07.2022 04:00:00;316.24
13.07.2022 04:00:00;13.07.2022 05:00:00;325.04
13.07.2022 05:00:00;13.07.2022 06:00:00;332.22
13.07.2022 06:00:00;13.07.2022 07:00:00;411.97
13.07.2022 07:00:00;13.07.2022 08:00:00;435
13.07.2022 08:00:00;13.07.2022 09:00:00;450
13.07.2022 09:00:00;13.07.2022 10:00:00;453.01
13.07.2022 10:00:00;13.07.2022 11:00:00;417.9
13.07.2022 11:00:00;13.07.2022 12:00:00;398.61
13.07.2022 12:00:00;13.07.2022 13:00:00;307.74
13.07.2022 13:00:00;13.07.2022 14:00:00;289.59
13.07.2022 14:00:00;13.07.2022 15:00:00;229.9
13.07.2022 15:00:00;13.07.2022 16:00:00;305
13.07.2022 16:00:00;13.07.2022 17:00:00;329.83
13.07.2022 17:00:00;13.07.2022 18:00:00;380.09
13.07.2022 18:00:00;13.07.2022 19:00:00;433.18
13.07.2022 19:00:00;13.07.2022 20:00:00;424.86
13.07.2022 20:00:00;13.07.2022 21:00:00;444.91
13.07.2022 21:00:00;13.07.2022 22:00:00;443.43
13.07.2022 22:00:00;13.07.2022 23:00:00;455.74
13.07.2022 23:00:00;14.07.2022 00:00:00;411.75
14.07.2022 00:00:00;14.07.2022 01:00:00;411.36
14.07.2022 01:00:00;14.07.2022 02:00:00;378.06
14.07.2022 02:00:00;14.07.2022 03:00:00;345.47
14.07.2022 03:00:00;14.07.2022 04:00:00;334.1
14.07.2022 04:00:00;14.07.2022 05:00:00;335.01
14.07.2022 05:00:00;14.07.2022 06:00:00;371.63
14.07.2022 06:00:00;14.07.2022 07:00:00;421.32
14.07.2022 07:00:00;14.07.2022 08:00:00;433.31
14.07.2022 08:00:00;14.07.2022 09:00:00;434.07
14.07.2022 09:00:00;14.07.2022 10:00:00;419.94
14.07.2022 10:00:00;14.07.2022 11:00:00;379.9
14.07.2022 11:00:00;14.07.2022 12:00:00;370.3
14.07.2022 12:00:00;14.07.2022 13:00:00;352.17
14.07.2022 13:00:00;14.07.2022 14:00:00;320.18
14.07.2022 14:00:00;14.07.2022 15:00:00;277.72
14.07.2022 15:00:00;14.07.2022 16:00:00;265.17
14.07.2022 16:00:00;14.07.2022 17:00:00;286.32
14.07.2022 17:00:00;14.07.2022 18:00:00;349.33
14.07.2022 18:00:00;14.07.2022 19:00:00;395.84
14.07.2022 19:00:00;14.07.2022 20:00:00;418.39
14.07.2022 20:00:00;14.07.2022 21:00:00;436.92
14.07.2022 21:00:00;14.07.2022 22:00:00;434.64
14.07.2022 22:00:00;14.07.2022 23:00:00;423.57
14.07.2022 23:00:00;15.07.2022 00:00:00;400.04
15.07.2022 00:00:00;15.07.2022 01:00:00;350
15.07.2022 01:00:00;15.07.2022 02:00:00;320.07
15.07.2022 02:00:00;15.07.2022 03:00:00;308.86
15.07.2022 03:00:00;15.07.2022 04:00:00;305.01
15.07.2022 04:00:00;15.07.2022 05:00:00;307.55
15.07.2022 05:00:00;15.07.2022 06:00:00;330
15.07.2022 06:00:00;15.07.2022 07:00:00;404.9
15.07.2022 07:00:00;15.07.2022 08:00:00;429.92
15.07.2022 08:00:00;15.07.2022 09:00:00;417.33
15.07.2022 09:00:00;15.07.2022 10:00:00;373.72
15.07.2022 10:00:00;15.07.2022 11:00:00;339.61
15.07.2022 11:00:00;15.07.2022 12:00:00;296.62
15.07.2022 12:00:00;15.07.2022 13:00:00;312.9
15.07.2022 13:00:00;15.07.2022 14:00:00;290.74
15.07.2022 14:00:00;15.07.2022 15:00:00;292.94
15.07.2022 15:00:00;15.07.2022 16:00:00;312.06
15.07.2022 16:00:00;15.07.2022 17:00:00;293.91
15.07.2022 17:00:00;15.07.2022 18:00:00;327.79
15.07.2022 18:00:00;15.07.2022 19:00:00;406.08
15.07.2022 19:00:00;15.07.2022 20:00:00;420.73
15.07.2022 20:00:00;15.07.2022 21:00:00;430.54
15.07.2022 21:00:00;15.07.2022 22:00:00;433.99
15.07.2022 22:00:00;15.07.2022 23:00:00;432.89
15.07.2022 23:00:00;16.07.2022 00:00:00;415.43
16.07.2022 00:00:00;16.07.2022 01:00:00;384.91
16.07.2022 01:00:00;16.07.2022 02:00:00;349.96
16.07.2022 02:00:00;16.07.2022 03:00:00;305.9
16.07.2022 03:00:00;16.07.2022 04:00:00;287.61
16.07.2022 04:00:00;16.07.2022 05:00:00;287.2
16.07.2022 05:00:00;16.07.2022 06:00:00;279.36
16.07.2022 06:00:00;16.07.2022 07:00:00;256.71
16.07.2022 07:00:00;16.07.2022 08:00:00;254.44
16.07.2022 08:00:00;16.07.2022 09:00:00;223
16.07.2022 09:00:00;16.07.2022 10:00:00;205.32
16.07.2022 10:00:00;16.07.2022 11:00:00;149.36
16.07.2022 11:00:00;16.07.2022 12:00:00;154.76
16.07.2022 12:00:00;16.07.2022 13:00:00;151.44
16.07.2022 13:00:00;16.07.2022 14:00:00;93.67
16.07.2022 14:00:00;16.07.2022 15:00:00;82.09
16.07.2022 15:00:00;16.07.2022 16:00:00;92.61
16.07.2022 16:00:00;16.07.2022 17:00:00;96.42
16.07.2022 17:00:00;16.07.2022 18:00:00;108.49
16.07.2022 18:00:00;16.07.2022 19:00:00;258.42
16.07.2022 19:00:00;16.07.2022 20:00:00;313.49
16.07.2022 20:00:00;16.07.2022 21:00:00;336
16.07.2022 21:00:00;16.07.2022 22:00:00;344.25
16.07.2022 22:00:00;16.07.2022 23:00:00;357.55
16.07.2022 23:00:00;17.07.2022 00:00:00;331.77
17.07.2022 00:00:00;17.07.2022 01:00:00;290.06
17.07.2022 01:00:00;17.07.2022 02:00:00;240.8
17.07.2022 02:00:00;17.07.2022 03:00:00;200.32
17.07.2022 03:00:00;17.07.2022 04:00:00;193.66
17.07.2022 04:00:00;17.07.2022 05:00:00;195.3
17.07.2022 05:00:00;17.07.2022 06:00:00;191.62
17.07.2022 06:00:00;17.07.2022 07:00:00;196.07
17.07.2022 07:00:00;17.07.2022 08:00:00;190.32
17.07.2022 08:00:00;17.07.2022 09:00:00;189.51
17.07.2022 09:00:00;17.07.2022 10:00:00;171.97
17.07.2022 10:00:00;17.07.2022 11:00:00;133
17.07.2022 11:00:00;17.07.2022 12:00:00;129.01
17.07.2022 12:00:00;17.07.2022 13:00:00;107.62
17.07.2022 13:00:00;17.07.2022 14:00:00;30.6
17.07.2022 14:00:00;17.07.2022 15:00:00;-9.02
17.07.2022 15:00:00;17.07.2022 16:00:00;73.43
17.07.2022 16:00:00;17.07.2022 17:00:00;118.85
17.07.2022 17:00:00;17.07.2022 18:00:00;197.86
17.07.2022 18:00:00;17.07.2022 19:00:00;344.42
17.07.2022 19:00:00;17.07.2022 20:00:00;374.53
17.07.2022 20:00:00;17.07.2022 21:00:00;384.85
17.07.2022 21:00:00;17.07.2022 22:00:00;434.95
17.07.2022 22:00:00;17.07.2022 23:00:00;382.6
17.07.2022 23:00:00;18.07.2022 00:00:00;389.1
18.07.2022 00:00:00;18.07.2022 01:00:00;389.77
18.07.2022 01:00:00;18.07.2022 02:00:00;328.49
18.07.2022 02:00:00;18.07.2022 03:00:00;299.23
18.07.2022 03:00:00;18.07.2022 04:00:00;282.44
18.07.2022 04:00:00;18.07.2022 05:00:00;286.72
18.07.2022 05:00:00;18.07.2022 06:00:00;305.47
18.07.2022 06:00:00;18.07.2022 07:00:00;393.07
18.07.2022 07:00:00;18.07.2022 08:00:00;424.94
18.07.2022 08:00:00;18.07.2022 09:00:00;378.97
18.07.2022 09:00:00;18.07.2022 10:00:00;389
18.07.2022 10:00:00;18.07.2022 11:00:00;329.73
18.07.2022 11:00:00;18.07.2022 12:00:00;353.68
18.07.2022 12:00:00;18.07.2022 13:00:00;278.4
18.07.2022 13:00:00;18.07.2022 14:00:00;266.66
18.07.2022 14:00:00;18.07.2022 15:00:00;307.6
18.07.2022 15:00:00;18.07.2022 16:00:00;410.47
18.07.2022 16:00:00;18.07.2022 17:00:00;374.29
18.07.2022 17:00:00;18.07.2022 18:00:00;444.34
18.07.2022 18:00:00;18.07.2022 19:00:00;645.8
18.07.2022 19:00:00;18.07.2022 20:00:00;627.66
18.07.2022 20:00:00;18.07.2022 21:00:00;680.28
18.07.2022 21:00:00;18.07.2022 22:00:00;599.98
18.07.2022 22:00:00;18.07.2022 23:00:00;530.13
18.07.2022 23:00:00;19.07.2022 00:00:00;469.86
19.07.2022 00:00:00;19.07.2022 01:00:00;402.46
19.07.2022 01:00:00;19.07.2022 02:00:00;368.99
19.07.2022 02:00:00;19.07.2022 03:00:00;331
19.07.2022 03:00:00;19.07.2022 04:00:00;325.24
19.07.2022 04:00:00;19.07.2022 05:00:00;318.72
19.07.2022 05:00:00;19.07.2022 06:00:00;350.98
19.07.2022 06:00:00;19.07.2022 07:00:00;440
19.07.2022 07:00:00;19.07.2022 08:00:00;477.74
19.07.2022 08:00:00;19.07.2022 09:00:00;349.12
19.07.2022 09:00:00;19.07.2022 10:00:00;324.7
19.07.2022 10:00:00;19.07.2022 11:00:00;301.5
19.07.2022 11:00:00;19.07.2022 12:00:00;280.3
19.07.2022 12:00:00;19.07.2022 13:00:00;320.74
19.07.2022 13:00:00;19.07.2022 14:00:00;272.85
19.07.2022 14:00:00;19.07.2022 15:00:00;354.15
19.07.2022 15:00:00;19.07.2022 16:00:00;365.62
19.07.2022 16:00:00;19.07.2022 17:00:00;280.5
19.07.2022 17:00:00;19.07.2022 18:00:00;375.05
19.07.2022 18:00:00;19.07.2022 19:00:00;370.34
19.07.2022 19:00:00;19.07.2022 20:00:00;499.51
19.07.2022 20:00:00;19.07.2022 21:00:00;475.65
19.07.2022 21:00:00;19.07.2022 22:00:00;370.14
19.07.2022 22:00:00;19.07.2022 23:00:00;290.62
19.07.2022 23:00:00;20.07.2022 00:00:00;262.3
20.07.2022 00:00:00;20.07.2022 01:00:00;265
20.07.2022 01:00:00;20.07.2022 02:00:00;250
20.07.2022 02:00:00;20.07.2022 03:00:00;308.67
20.07.2022 03:00:00;20.07.2022 04:00:00;283.37
20.07.2022 04:00:00;20.07.2022 05:00:00;246.82
20.07.2022 05:00:00;20.07.2022 06:00:00;247.03
20.07.2022 06:00:00;20.07.2022 07:00:00;315.56
20.07.2022 07:00:00;20.07.2022 08:00:00;400.1
20.07.2022 08:00:00;20.07.2022 09:00:00;431.54
20.07.2022 09:00:00;20.07.2022 10:00:00;480
20.07.2022 10:00:00;20.07.2022 11:00:00;290.8
20.07.2022 11:00:00;20.07.2022 12:00:00;350.1
20.07.2022 12:00:00;20.07.2022 13:00:00;270.9
20.07.2022 13:00:00;20.07.2022 14:00:00;276.54
20.07.2022 14:00:00;20.07.2022 15:00:00;343.85
20.07.2022 15:00:00;20.07.2022 16:00:00;320.14
20.07.2022 16:00:00;20.07.2022 17:00:00;400
20.07.2022 17:00:00;20.07.2022 18:00:00;456.06
20.07.2022 18:00:00;20.07.2022 19:00:00;372.17
20.07.2022 19:00:00;20.07.2022 20:00:00;377.01
20.07.2022 20:00:00;20.07.2022 21:00:00;395
20.07.2022 21:00:00;20.07.2022 22:00:00;339.9
20.07.2022 22:00:00;20.07.2022 23:00:00;372.23
20.07.2022 23:00:00;21.07.2022 00:00:00;343.27
21.07.2022 00:00:00;21.07.2022 01:00:00;320.77
21.07.2022 01:00:00;21.07.2022 02:00:00;314.29
21.07.2022 02:00:00;21.07.2022 03:00:00;322.53
21.07.2022 03:00:00;21.07.2022 04:00:00;322.45
21.07.2022 04:00:00;21.07.2022 05:00:00;322.37
21.07.2022 05:00:00;21.07.2022 06:00:00;328.65
21.07.2022 06:00:00;21.07.2022 07:00:00;423
21.07.2022 07:00:00;21.07.2022 08:00:00;429.09
21.07.2022 08:00:00;21.07.2022 09:00:00;358.86
21.07.2022 09:00:00;21.07.2022 10:00:00;378.6
21.07.2022 10:00:00;21.07.2022 11:00:00;321.7
21.07.2022 11:00:00;21.07.2022 12:00:00;362.88
21.07.2022 12:00:00;21.07.2022 13:00:00;301.67
21.07.2022 13:00:00;21.07.2022 14:00:00;306.23
21.07.2022 14:00:00;21.07.2022 15:00:00;342.51
21.07.2022 15:00:00;21.07.2022 16:00:00;266.07
21.07.2022 16:00:00;21.07.2022 17:00:00;300.03
21.07.2022 17:00:00;21.07.2022 18:00:00;316.35
21.07.2022 18:00:00;21.07.2022 19:00:00;365
21.07.2022 19:00:00;21.07.2022 20:00:00;385.07
21.07.2022 20:00:00;21.07.2022 21:00:00;408.64
21.07.2022 21:00:00;21.07.2022 22:00:00;405.6
21.07.2022 22:00:00;21.07.2022 23:00:00;419.52
21.07.2022 23:00:00;22.07.2022 00:00:00;358.66
22.07.2022 00:00:00;22.07.2022 01:00:00;361.98
22.07.2022 01:00:00;22.07.2022 02:00:00;293
22.07.2022 02:00:00;22.07.2022 03:00:00;290.06
22.07.2022 03:00:00;22.07.2022 04:00:00;290.48
22.07.2022 04:00:00;22.07.2022 05:00:00;297.07
22.07.2022 05:00:00;22.07.2022 06:00:00;276.57
22.07.2022 06:00:00;22.07.2022 07:00:00;402.88
22.07.2022 07:00:00;22.07.2022 08:00:00;410.66
22.07.2022 08:00:00;22.07.2022 09:00:00;394.1
22.07.2022 09:00:00;22.07.2022 10:00:00;389.13
22.07.2022 10:00:00;22.07.2022 11:00:00;350.1
22.07.2022 11:00:00;22.07.2022 12:00:00;319.21
22.07.2022 12:00:00;22.07.2022 13:00:00;284.57
22.07.2022 13:00:00;22.07.2022 14:00:00;241.03
22.07.2022 14:00:00;22.07.2022 15:00:00;272.95
22.07.2022 15:00:00;22.07.2022 16:00:00;284.77
22.07.2022 16:00:00;22.07.2022 17:00:00;274.89
22.07.2022 17:00:00;22.07.2022 18:00:00;328.8
22.07.2022 18:00:00;22.07.2022 19:00:00;424.38
22.07.2022 19:00:00;22.07.2022 20:00:00;403.35
22.07.2022 20:00:00;22.07.2022 21:00:00;412.8
22.07.2022 21:00:00;22.07.2022 22:00:00;381.1
22.07.2022 22:00:00;22.07.2022 23:00:00;415.66
22.07.2022 23:00:00;23.07.2022 00:00:00;350
23.07.2022 00:00:00;23.07.2022 01:00:00;386.91
23.07.2022 01:00:00;23.07.2022 02:00:00;344.67
23.07.2022 02:00:00;23.07.2022 03:00:00;351.99
23.07.2022 03:00:00;23.07.2022 04:00:00;337.01
23.07.2022 04:00:00;23.07.2022 05:00:00;332.04
23.07.2022 05:00:00;23.07.2022 06:00:00;331.27
23.07.2022 06:00:00;23.07.2022 07:00:00;337.03
23.07.2022 07:00:00;23.07.2022 08:00:00;333.12
23.07.2022 08:00:00;23.07.2022 09:00:00;343.78
23.07.2022 09:00:00;23.07.2022 10:00:00;349.36
23.07.2022 10:00:00;23.07.2022 11:00:00;330.1
23.07.2022 11:00:00;23.07.2022 12:00:00;297.92
23.07.2022 12:00:00;23.07.2022 13:00:00;265.66
23.07.2022 13:00:00;23.07.2022 14:00:00;279
23.07.2022 14:00:00;23.07.2022 15:00:00;245.8
23.07.2022 15:00:00;23.07.2022 16:00:00;237.51
23.07.2022 16:00:00;23.07.2022 17:00:00;241
23.07.2022 17:00:00;23.07.2022 18:00:00;274.89
23.07.2022 18:00:00;23.07.2022 19:00:00;324.48
23.07.2022 19:00:00;23.07.2022 20:00:00;366.25
23.07.2022 20:00:00;23.07.2022 21:00:00;369.3
23.07.2022 21:00:00;23.07.2022 22:00:00;394.24
23.07.2022 22:00:00;23.07.2022 23:00:00;356.71
23.07.2022 23:00:00;24.07.2022 00:00:00;307
24.07.2022 00:00:00;24.07.2022 01:00:00;393.26
24.07.2022 01:00:00;24.07.2022 02:00:00;379.24
24.07.2022 02:00:00;24.07.2022 03:00:00;355.06
24.07.2022 03:00:00;24.07.2022 04:00:00;331
24.07.2022 04:00:00;24.07.2022 05:00:00;316.18
24.07.2022 05:00:00;24.07.2022 06:00:00;302.82
24.07.2022 06:00:00;24.07.2022 07:00:00;272.76
24.07.2022 07:00:00;24.07.2022 08:00:00;260.93
24.07.2022 08:00:00;24.07.2022 09:00:00;222.88
24.07.2022 09:00:00;24.07.2022 10:00:00;202.57
24.07.2022 10:00:00;24.07.2022 11:00:00;191.26
24.07.2022 11:00:00;24.07.2022 12:00:00;140.41
24.07.2022 12:00:00;24.07.2022 13:00:00;141.5
24.07.2022 13:00:00;24.07.2022 14:00:00;-89.95
24.07.2022 14:00:00;24.07.2022 15:00:00;-82.11
24.07.2022 15:00:00;24.07.2022 16:00:00;-14.99
24.07.2022 16:00:00;24.07.2022 17:00:00;109.89
24.07.2022 17:00:00;24.07.2022 18:00:00;238.1
24.07.2022 18:00:00;24.07.2022 19:00:00;341.83
24.07.2022 19:00:00;24.07.2022 20:00:00;344.72
24.07.2022 20:00:00;24.07.2022 21:00:00;321
24.07.2022 21:00:00;24.07.2022 22:00:00;375
24.07.2022 22:00:00;24.07.2022 23:00:00;332.15
24.07.2022 23:00:00;25.07.2022 00:00:00;340.55
25.07.2022 00:00:00;25.07.2022 01:00:00;346.4
25.07.2022 01:00:00;25.07.2022 02:00:00;276.76
25.07.2022 02:00:00;25.07.2022 03:00:00;280.63
25.07.2022 03:00:00;25.07.2022 04:00:00;266.03
25.07.2022 04:00:00;25.07.2022 05:00:00;261.71
25.07.2022 05:00:00;25.07.2022 06:00:00;286.29
25.07.2022 06:00:00;25.07.2022 07:00:00;375.08
25.07.2022 07:00:00;25.07.2022 08:00:00;410.14
25.07.2022 08:00:00;25.07.2022 09:00:00;411.86
25.07.2022 09:00:00;25.07.2022 10:00:00;313.94
25.07.2022 10:00:00;25.07.2022 11:00:00;256.07
25.07.2022 11:00:00;25.07.2022 12:00:00;235.92
25.07.2022 12:00:00;25.07.2022 13:00:00;233.22
25.07.2022 13:00:00;25.07.2022 14:00:00;231.32
25.07.2022 14:00:00;25.07.2022 15:00:00;220.04
25.07.2022 15:00:00;25.07.2022 16:00:00;170.6
25.07.2022 16:00:00;25.07.2022 17:00:00;216.19
25.07.2022 17:00:00;25.07.2022 18:00:00;214.6
25.07.2022 18:00:00;25.07.2022 19:00:00;277.8
25.07.2022 19:00:00;25.07.2022 20:00:00;357.5
25.07.2022 20:00:00;25.07.2022 21:00:00;363.71
25.07.2022 21:00:00;25.07.2022 22:00:00;376.11
25.07.2022 22:00:00;25.07.2022 23:00:00;373.52
25.07.2022 23:00:00;26.07.2022 00:00:00;321.21
26.07.2022 00:00:00;26.07.2022 01:00:00;274.33
26.07.2022 01:00:00;26.07.2022 02:00:00;272.1
26.07.2022 02:00:00;26.07.2022 03:00:00;247.01
